23,1,323.50,76.37,180.38,155.61,1,-1,-1,-1
24,2,170.72,2.25,157.08,164.88,1,-1,-1,-1
24,1,322.75,83.29,176.96,153.95,1,-1,-1,-1
25,2,171.77,3.86,156.27,165.58,1,-1,-1,-1
25,1,323.56,86.58,173.34,151.46,1,-1,-1,-1
26,2,170.64,4.81,156.53,166.17,1,-1,-1,-1
26,1,323.41,87.94,170.78,150.04,1,-1,-1,-1
27,2,169.09,3.74,157.17,167.45,1,-1,-1,-1
27,1,321.77,87.24,170.80,149.38,1,-1,-1,-1
28,2,167.21,3.65,158.75,170.43,1,-1,-1,-1
28,1,320.87,87.02,171.76,150.44,1,-1,-1,-1
29,2,166.39,2.51,158.76,170.27,1,-1,-1,-1
29,1,321.12,87.29,171.78,150.03,1,-1,-1,-1
30,2,166.51,0.19,157.77,170.13,1,-1,-1,-1
30,1,320.77,87.48,172.26,150.01,1,-1,-1,-1
31,2,166.12,0.43,157.39,170.31,1,-1,-1,-1
31,1,320.52,86.55,173.04,151.34,1,-1,-1,-1
32,2,166.34,-0.33,156.49,169.56,1,-1,-1,-1
32,1,320.44,86.42,172.19,150.81,1,-1,-1,-1
33,2,166.82,-0.75,156.41,169.63,1,-1,-1,-1
33,1,319.99,85.90,172.70,151.46,1,-1,-1,-1
34,2,166.95,-0.23,156.93,170.78,1,-1,-1,-1
34,1,318.37,85.45,174.50,152.63,1,-1,-1,-1
35,2,167.76,-0.10,157.70,171.82,1,-1,-1,-1
35,1,319.43,84.37,173.69,153.16,1,-1,-1,-1
36,2,168.96,-0.51,157.28,172.06,1,-1,-1,-1
36,1,320.40,83.21,172.88,154.33,1,-1,-1,-1
37,2,169.18,-1.42,155.03,171.03,1,-1,-1,-1
37,1,323.50,83.00,170.51,154.39,1,-1,-1,-1
38,2,167.14,-2.08,153.41,169.52,1,-1,-1,-1
38,1,324.73,82.39,168.61,154.93,1,-1,-1,-1
39,2,169.33,-1.97,151.78,168.51,1,-1,-1,-1
39,1,325.46,83.24,167.36,156.05,1,-1,-1,-1
40,2,169.16,-0.66,152.11,169.48,1,-1,-1,-1
40,1,325.41,83.61,167.14,156.98,1,-1,-1,-1
41,2,167.50,-0.71,150.07,169.45,1,-1,-1,-1
41,1,327.67,83.29,166.74,156.94,1,-1,-1,-1
42,2,163.93,-0.83,147.37,169.19,1,-1,-1,-1
42,1,327.27,84.13,166.84,155.66,1,-1,-1,-1
43,2,161.11,-1.13,148.94,168.72,1,-1,-1,-1
43,1,327.73,85.45,166.02,154.37,1,-1,-1,-1
44,2,158.85,-2.74,148.66,165.84,1,-1,-1,-1
44,1,327.74,85.54,165.08,153.15,1,-1,-1,-1
45,2,156.47,-2.80,147.72,163.83,1,-1,-1,-1
45,1,327.74,85.53,164.38,151.34,1,-1,-1,-1
46,2,154.92,-2.43,146.51,162.39,1,-1,-1,-1
46,1,326.56,85.97,164.57,150.57,1,-1,-1,-1
47,2,152.37,-1.65,146.72,161.94,1,-1,-1,-1
47,1,328.52,89.57,163.41,148.02,1,-1,-1,-1
48,2,150.29,-1.08,147.37,161.91,1,-1,-1,-1
48,1,332.79,91.54,162.71,147.10,1,-1,-1,-1
49,2,150.85,-0.89,146.13,161.73,1,-1,-1,-1
49,1,334.52,92.64,163.60,147.37,1,-1,-1,-1
50,2,149.53,-1.30,146.57,160.86,1,-1,-1,-1
50,1,334.78,92.88,164.27,147.49,1,-1,-1,-1
51,2,147.93,-1.47,147.68,159.97,1,-1,-1,-1
51,1,336.05,92.73,164.55,148.17,1,-1,-1,-1
52,2,145.80,-1.87,148.78,158.55,1,-1,-1,-1
52,1,335.62,92.98,165.05,148.63,1,-1,-1,-1
53,2,143.48,-3.55,149.22,154.63,1,-1,-1,-1
53,1,330.11,93.54,166.27,147.81,1,-1,-1,-1
54,2,140.42,-5.82,147.95,148.13,1,-1,-1,-1
54,1,326.94,89.88,167.90,148.64,1,-1,-1,-1
55,2,135.44,-6.69,147.12,141.52,1,-1,-1,-1
55,1,325.45,88.13,168.44,148.10,1,-1,-1,-1
56,2,142.54,-1.89,153.21,143.61,1,-1,-1,-1
56,1,328.27,89.94,170.35,147.96,1,-1,-1,-1
57,2,154.78,3.14,156.88,150.05,1,-1,-1,-1
57,1,329.52,91.85,170.96,147.41,1,-1,-1,-1
58,2,163.86,5.09,158.72,156.13,1,-1,-1,-1
58,1,329.41,88.44,172.03,148.70,1,-1,-1,-1
59,2,167.67,5.53,158.27,161.37,1,-1,-1,-1
59,1,325.84,87.44,171.12,149.61,1,-1,-1,-1
60,2,169.53,5.34,157.58,166.10,1,-1,-1,-1
60,1,323.69,88.25,171.79,151.49,1,-1,-1,-1
61,2,169.28,3.46,157.43,168.51,1,-1,-1,-1
61,1,326.97,90.07,171.56,150.63,1,-1,-1,-1
62,2,167.50,2.73,158.47,171.02,1,-1,-1,-1
62,1,323.67,88.30,171.30,151.34,1,-1,-1,-1
63,2,166.66,0.54,157.26,170.66,1,-1,-1,-1
63,1,322.06,87.99,170.94,151.64,1,-1,-1,-1
64,2,166.33,1.74,155.22,170.73,1,-1,-1,-1
64,1,321.72,89.18,168.97,152.64,1,-1,-1,-1
65,2,163.12,1.81,156.70,172.90,1,-1,-1,-1
65,1,327.93,91.08,166.68,153.71,1,-1,-1,-1
66,2,159.01,-0.20,157.06,172.00,1,-1,-1,-1
66,1,329.51,91.34,168.17,155.24,1,-1,-1,-1
67,2,145.92,-1.74,163.89,169.72,1,-1,-1,-1
67,1,329.15,89.06,170.90,156.97,1,-1,-1,-1
68,2,148.80,0.36,164.61,171.74,1,-1,-1,-1
68,1,326.59,86.45,172.15,158.85,1,-1,-1,-1
69,2,152.77,0.26,164.87,172.43,1,-1,-1,-1
69,1,323.78,85.80,173.71,157.25,1,-1,-1,-1
70,2,156.08,0.69,166.07,173.85,1,-1,-1,-1
70,1,328.43,85.42,175.52,157.64,1,-1,-1,-1
71,2,159.26,1.95,167.44,176.84,1,-1,-1,-1
71,1,329.65,84.56,177.03,159.67,1,-1,-1,-1
72,2,161.91,2.11,167.36,179.24,1,-1,-1,-1
72,1,331.58,83.71,178.11,162.01,1,-1,-1,-1
73,2,162.33,1.77,165.77,180.94,1,-1,-1,-1
73,1,333.57,85.26,178.43,162.82,1,-1,-1,-1
74,2,162.95,1.63,164.52,182.65,1,-1,-1,-1
74,1,335.93,88.31,177.81,162.14,1,-1,-1,-1
75,2,161.67,-0.29,163.69,181.73,1,-1,-1,-1
75,1,337.22,89.93,177.12,162.48,1,-1,-1,-1
76,2,159.03,-1.55,162.88,180.04,1,-1,-1,-1
76,1,338.04,92.51,175.46,161.07,1,-1,-1,-1
77,2,154.89,-2.72,162.61,177.30,1,-1,-1,-1
77,1,338.49,93.12,175.49,160.45,1,-1,-1,-1
78,2,150.98,-2.58,161.19,175.52,1,-1,-1,-1
78,1,336.02,92.97,177.17,160.20,1,-1,-1,-1
79,2,144.80,-4.28,163.74,170.63,1,-1,-1,-1
79,1,334.14,91.43,177.99,158.76,1,-1,-1,-1
80,2,146.42,-2.43,165.34,170.02,1,-1,-1,-1
80,1,332.16,92.41,177.88,157.38,1,-1,-1,-1
81,2,149.56,0.55,167.20,172.81,1,-1,-1,-1
81,1,330.23,92.94,178.84,157.48,1,-1,-1,-1
82,2,153.31,0.98,167.48,174.43,1,-1,-1,-1
82,1,328.94,95.37,180.15,156.70,1,-1,-1,-1
83,2,159.13,2.85,167.30,178.31,1,-1,-1,-1
83,1,327.84,97.81,180.98,156.12,1,-1,-1,-1
84,2,163.69,2.98,166.70,181.33,1,-1,-1,-1
84,1,329.50,98.39,180.05,156.22,1,-1,-1,-1
85,2,167.20,3.68,165.13,185.05,1,-1,-1,-1
85,1,332.06,100.91,179.56,156.66,1,-1,-1,-1
86,2,168.26,3.56,164.58,188.36,1,-1,-1,-1
86,1,334.35,101.39,178.70,157.59,1,-1,-1,-1
87,2,169.56,2.52,163.51,190.29,1,-1,-1,-1
87,1,339.05,100.95,177.71,158.58,1,-1,-1,-1
88,2,172.56,0.91,162.35,190.52,1,-1,-1,-1
88,1,347.57,99.60,176.30,158.81,1,-1,-1,-1
89,2,171.67,-0.89,160.22,189.08,1,-1,-1,-1
89,1,350.08,100.10,175.22,161.22,1,-1,-1,-1
90,2,170.60,-1.44,160.47,187.82,1,-1,-1,-1
90,1,353.59,99.07,175.37,163.83,1,-1,-1,-1
91,2,167.01,-3.81,160.91,183.16,1,-1,-1,-1
91,1,353.07,97.83,174.66,164.59,1,-1,-1,-1
92,2,160.59,-2.51,163.11,182.05,1,-1,-1,-1
92,1,353.54,96.63,175.29,165.02,1,-1,-1,-1
93,2,155.16,-3.71,163.02,178.34,1,-1,-1,-1
93,1,353.42,97.02,175.37,165.99,1,-1,-1,-1
94,2,144.22,-4.15,160.98,174.84,1,-1,-1,-1
94,1,352.50,96.42,175.67,167.63,1,-1,-1,-1
95,2,140.96,-4.35,160.39,171.19,1,-1,-1,-1
95,1,351.18,94.07,177.86,167.71,1,-1,-1,-1
96,2,130.29,-5.15,159.89,166.37,1,-1,-1,-1
96,1,352.64,87.39,183.35,169.02,1,-1,-1,-1
97,2,119.24,-8.34,160.69,156.20,1,-1,-1,-1
97,1,353.00,73.66,186.14,173.10,1,-1,-1,-1
98,2,111.68,-7.35,164.11,149.76,1,-1,-1,-1
98,1,350.49,62.95,192.32,175.69,1,-1,-1,-1
99,2,132.14,-4.64,160.32,147.83,1,-1,-1,-1
99,1,325.22,64.73,205.08,178.25,1,-1,-1,-1
100,2,140.61,-1.82,160.45,148.38,1,-1,-1,-1
100,1,310.92,61.58,218.83,181.94,1,-1,-1,-1
101,2,146.63,-1.03,160.85,148.45,1,-1,-1,-1
101,1,304.08,59.14,228.85,185.63,1,-1,-1,-1
102,2,156.90,1.50,163.81,151.89,1,-1,-1,-1
102,1,303.63,55.69,234.20,190.30,1,-1,-1,-1
103,2,161.04,1.74,165.76,154.15,1,-1,-1,-1
103,1,299.81,58.22,233.03,188.85,1,-1,-1,-1
104,2,162.38,1.49,165.90,155.75,1,-1,-1,-1
104,1,298.43,55.42,234.23,191.28,1,-1,-1,-1
105,2,163.80,2.97,167.33,159.58,1,-1,-1,-1
105,1,299.96,54.04,236.55,192.38,1,-1,-1,-1
106,2,165.18,2.00,167.64,161.16,1,-1,-1,-1
106,1,301.20,50.26,237.79,195.84,1,-1,-1,-1
107,2,164.58,1.15,166.90,161.99,1,-1,-1,-1
107,1,299.26,50.36,242.74,195.29,1,-1,-1,-1
108,2,163.67,-0.44,166.32,161.00,1,-1,-1,-1
108,1,297.61,52.56,243.58,193.80,1,-1,-1,-1
109,2,154.45,-2.24,167.25,158.12,1,-1,-1,-1
109,1,297.75,54.24,243.39,193.47,1,-1,-1,-1
110,2,153.69,-1.80,168.78,157.06,1,-1,-1,-1
110,1,297.73,55.04,243.99,194.36,1,-1,-1,-1
111,2,154.19,1.57,170.63,160.70,1,-1,-1,-1
111,1,296.59,55.60,244.71,195.35,1,-1,-1,-1
112,2,152.18,0.93,170.65,161.46,1,-1,-1,-1
112,1,295.10,54.14,246.80,196.87,1,-1,-1,-1
113,2,149.92,0.97,169.49,162.56,1,-1,-1,-1
113,1,294.09,52.17,248.73,198.24,1,-1,-1,-1
114,2,144.60,1.01,170.49,163.79,1,-1,-1,-1
114,1,289.25,53.41,249.65,199.07,1,-1,-1,-1
115,2,139.65,0.76,169.58,164.54,1,-1,-1,-1
115,1,285.52,52.79,249.63,200.10,1,-1,-1,-1
116,2,138.35,-0.70,167.58,163.35,1,-1,-1,-1
116,1,287.17,54.25,246.75,199.14,1,-1,-1,-1
117,2,138.41,0.49,166.14,164.59,1,-1,-1,-1
117,1,287.18,55.86,244.39,197.28,1,-1,-1,-1
118,2,138.51,-2.93,163.51,160.28,1,-1,-1,-1
118,1,288.28,57.77,244.00,196.44,1,-1,-1,-1
119,2,137.25,-3.56,161.79,156.95,1,-1,-1,-1
119,1,285.32,58.58,244.72,196.62,1,-1,-1,-1
120,2,134.55,-1.30,161.68,157.32,1,-1,-1,-1
120,1,283.51,58.79,246.30,196.94,1,-1,-1,-1
121,3,1.35,122.22,126.42,258.36,1,-1,-1,-1
121,2,133.83,0.27,162.88,158.72,1,-1,-1,-1
121,1,285.62,60.20,246.44,194.88,1,-1,-1,-1
122,3,3.45,122.82,134.02,253.22,1,-1,-1,-1
122,2,132.93,-0.84,163.96,157.56,1,-1,-1,-1
122,1,287.15,60.86,245.67,193.71,1,-1,-1,-1
123,2,133.24,-2.27,164.59,154.84,1,-1,-1,-1
123,1,288.75,61.35,245.36,192.71,1,-1,-1,-1
124,3,2.28,138.19,137.76,249.89,1,-1,-1,-1
124,2,134.73,-1.36,166.61,154.42,1,-1,-1,-1
124,1,288.50,61.82,245.76,192.33,1,-1,-1,-1
125,3,1.39,132.78,139.73,249.62,1,-1,-1,-1
125,2,135.95,-1.73,166.71,152.90,1,-1,-1,-1
125,1,289.57,61.36,245.99,191.58,1,-1,-1,-1
126,3,2.85,118.46,148.21,257.67,1,-1,-1,-1
126,2,137.98,-2.55,165.63,150.40,1,-1,-1,-1
126,1,292.37,61.59,244.24,190.49,1,-1,-1,-1
127,3,4.30,127.50,155.34,254.37,1,-1,-1,-1
127,2,138.26,-3.13,165.45,147.45,1,-1,-1,-1
127,1,293.71,61.49,242.39,189.33,1,-1,-1,-1
128,3,21.37,86.76,191.87,289.84,1,-1,-1,-1
128,2,137.36,-1.91,166.60,146.71,1,-1,-1,-1
128,1,295.06,58.40,243.77,191.01,1,-1,-1,-1
129,3,27.82,26.24,247.08,338.75,1,-1,-1,-1
129,1,294.26,54.80,245.39,193.52,1,-1,-1,-1
130,1,299.98,53.42,240.33,195.45,1,-1,-1,-1
131,3,40.31,-6.41,335.85,391.42,1,-1,-1,-1
131,1,329.28,60.87,231.33,192.76,1,-1,-1,-1
132,3,44.45,-16.65,407.38,396.12,1,-1,-1,-1
132,2,125.30,-10.04,149.96,132.28,1,-1,-1,-1
133,3,73.87,-16.36,419.35,386.98,1,-1,-1,-1
133,2,132.85,-3.82,150.41,132.00,1,-1,-1,-1
134,2,138.63,-1.82,149.57,131.57,1,-1,-1,-1
134,1,288.59,41.93,258.59,215.54,1,-1,-1,-1
135,3,135.75,-16.14,412.38,355.53,1,-1,-1,-1
135,2,141.76,-0.51,151.65,132.15,1,-1,-1,-1
136,2,143.19,-0.42,153.48,132.01,1,-1,-1,-1
136,1,272.13,38.00,270.91,224.79,1,-1,-1,-1
137,2,144.32,1.19,156.18,134.33,1,-1,-1,-1
137,1,276.32,50.48,258.38,218.19,1,-1,-1,-1
138,2,144.97,1.53,156.12,135.96,1,-1,-1,-1
138,1,269.47,50.03,261.30,220.94,1,-1,-1,-1
139,3,96.03,-2.41,443.28,366.64,1,-1,-1,-1
139,2,141.89,0.78,155.15,136.30,1,-1,-1,-1
140,3,52.48,-3.85,464.72,375.11,1,-1,-1,-1
140,2,139.00,-1.90,156.49,132.88,1,-1,-1,-1
141,3,35.73,-5.05,477.56,380.55,1,-1,-1,-1
141,2,135.82,-4.54,156.05,126.95,1,-1,-1,-1
142,2,133.02,-2.29,158.18,126.31,1,-1,-1,-1
142,1,304.08,52.16,235.43,210.67,1,-1,-1,-1
143,3,133.91,0.20,411.04,344.26,1,-1,-1,-1
143,2,127.66,-0.86,158.28,126.50,1,-1,-1,-1
143,1,319.30,54.77,218.63,203.47,1,-1,-1,-1
144,3,140.77,4.23,406.47,331.91,1,-1,-1,-1
144,2,125.51,-1.40,155.69,125.08,1,-1,-1,-1
145,3,96.57,3.20,446.26,349.32,1,-1,-1,-1
145,2,118.59,-3.27,154.28,121.09,1,-1,-1,-1
146,3,53.61,19.88,418.72,341.23,1,-1,-1,-1
146,2,114.55,-5.33,151.24,115.14,1,-1,-1,-1
146,1,324.10,57.00,202.96,190.67,1,-1,-1,-1
147,2,113.28,-4.74,150.68,111.14,1,-1,-1,-1
147,1,325.10,56.44,200.13,189.26,1,-1,-1,-1
148,2,112.89,-2.48,148.74,110.33,1,-1,-1,-1
149,3,5.45,-0.11,432.18,352.65,1,-1,-1,-1
149,2,114.47,-4.85,148.67,104.11,1,-1,-1,-1
149,1,329.01,55.24,201.93,192.16,1,-1,-1,-1
150,3,-7.54,24.46,409.05,350.25,1,-1,-1,-1
150,2,118.02,-3.14,143.70,102.42,1,-1,-1,-1
150,1,329.44,57.02,202.89,191.22,1,-1,-1,-1
151,3,4.52,45.27,386.24,342.64,1,-1,-1,-1
151,2,124.89,0.93,139.95,103.77,1,-1,-1,-1
151,1,327.65,59.55,202.36,189.39,1,-1,-1,-1
152,3,78.88,113.60,336.37,301.87,1,-1,-1,-1
152,2,126.61,-0.65,137.56,102.35,1,-1,-1,-1
152,1,335.42,60.48,197.74,187.47,1,-1,-1,-1
153,4,156.96,2.03,374.40,296.61,1,-1,-1,-1
153,2,123.04,-1.55,138.48,100.37,1,-1,-1,-1
154,4,47.25,-9.40,491.52,365.77,1,-1,-1,-1
154,2,119.07,-1.87,142.84,98.29,1,-1,-1,-1
155,5,45.24,-0.48,167.67,99.19,1,-1,-1,-1
155,2,108.83,-2.57,144.84,95.35,1,-1,-1,-1
155,1,330.08,61.20,198.12,186.80,1,-1,-1,-1
156,2,99.70,-3.35,145.47,91.61,1,-1,-1,-1
156,1,330.21,61.53,199.77,187.15,1,-1,-1,-1
157,5,86.76,-3.22,144.53,74.58,1,-1,-1,-1
157,1,335.28,60.37,197.53,188.22,1,-1,-1,-1
158,4,-3.87,-13.73,550.10,381.57,1,-1,-1,-1
158,2,36.52,10.75,150.01,84.31,1,-1,-1,-1
159,4,-16.95,2.70,521.21,366.19,1,-1,-1,-1
159,2,18.96,14.35,148.49,80.21,1,-1,-1,-1
159,1,332.61,55.35,200.02,193.19,1,-1,-1,-1
160,4,-34.76,18.63,476.93,362.92,1,-1,-1,-1
160,1,331.38,58.67,198.10,188.84,1,-1,-1,-1
161,4,-35.83,24.64,450.32,362.06,1,-1,-1,-1
161,1,326.44,59.73,200.69,187.53,1,-1,-1,-1
162,4,-30.18,28.86,434.40,358.26,1,-1,-1,-1
162,1,325.13,59.46,200.63,187.04,1,-1,-1,-1
163,1,340.59,59.05,196.48,187.41,1,-1,-1,-1
164,4,-28.64,10.77,415.92,352.51,1,-1,-1,-1
164,1,338.56,64.10,192.93,183.70,1,-1,-1,-1
165,4,-23.82,27.88,398.17,348.39,1,-1,-1,-1
165,1,331.83,59.28,197.83,183.92,1,-1,-1,-1
166,4,-17.24,27.04,392.00,348.52,1,-1,-1,-1
166,1,330.91,60.55,201.34,184.14,1,-1,-1,-1
167,4,-0.41,4.06,381.21,337.40,1,-1,-1,-1
167,1,335.55,61.06,202.27,184.48,1,-1,-1,-1
168,4,-4.54,-0.60,379.09,331.14,1,-1,-1,-1
168,1,335.40,57.04,205.79,187.10,1,-1,-1,-1
169,4,-7.50,19.74,374.25,327.55,1,-1,-1,-1
169,1,340.07,43.30,215.45,192.23,1,-1,-1,-1
170,4,-5.27,15.23,373.72,315.84,1,-1,-1,-1
170,1,356.81,18.72,223.02,189.58,1,-1,-1,-1
171,4,2.00,4.89,381.34,306.59,1,-1,-1,-1
172,4,1.04,11.88,383.82,296.59,1,-1,-1,-1
173,4,-1.74,19.08,383.84,301.33,1,-1,-1,-1
173,1,302.19,-13.26,270.16,137.84,1,-1,-1,-1
174,4,-5.03,33.80,382.56,313.36,1,-1,-1,-1
174,1,290.12,-12.56,285.38,121.93,1,-1,-1,-1
175,4,-9.34,39.92,375.86,323.79,1,-1,-1,-1
175,1,291.09,-11.35,289.57,112.70,1,-1,-1,-1
176,4,8.04,18.79,375.63,313.20,1,-1,-1,-1
176,1,271.53,-7.97,285.40,110.14,1,-1,-1,-1
177,4,25.96,6.34,375.09,304.51,1,-1,-1,-1
177,1,271.35,-6.95,281.06,106.96,1,-1,-1,-1
178,4,6.64,34.51,372.63,309.72,1,-1,-1,-1
178,1,273.30,0.35,259.26,110.87,1,-1,-1,-1
179,4,1.99,39.36,373.52,310.05,1,-1,-1,-1
179,1,285.12,11.22,253.83,122.87,1,-1,-1,-1
180,4,0.19,35.14,375.02,315.12,1,-1,-1,-1
180,1,286.59,18.27,248.83,137.07,1,-1,-1,-1
181,4,0.23,30.84,373.99,317.01,1,-1,-1,-1
181,1,279.40,23.39,235.47,148.66,1,-1,-1,-1
182,4,15.29,34.71,364.96,316.27,1,-1,-1,-1
182,1,278.98,26.06,223.14,158.01,1,-1,-1,-1
183,4,21.18,33.37,358.81,310.40,1,-1,-1,-1
183,1,282.64,25.89,214.36,166.62,1,-1,-1,-1
184,7,176.24,66.45,208.44,206.75,1,-1,-1,-1
184,4,16.83,47.61,358.30,308.10,1,-1,-1,-1
184,1,287.38,25.75,205.33,173.46,1,-1,-1,-1
185,4,10.59,49.90,367.64,318.54,1,-1,-1,-1
185,1,289.02,21.69,200.10,180.09,1,-1,-1,-1
186,8,224.80,26.31,217.87,224.32,1,-1,-1,-1
186,4,9.22,35.30,376.83,327.27,1,-1,-1,-1
186,1,295.31,16.36,196.30,183.96,1,-1,-1,-1
187,8,202.41,20.72,242.31,232.30,1,-1,-1,-1
188,8,209.63,26.18,234.45,225.76,1,-1,-1,-1
188,4,66.36,16.83,355.88,305.87,1,-1,-1,-1
188,1,296.83,16.80,191.84,182.41,1,-1,-1,-1
189,8,226.33,29.19,222.71,214.53,1,-1,-1,-1
189,7,181.68,54.83,214.84,211.28,1,-1,-1,-1
189,1,295.76,18.04,191.69,182.53,1,-1,-1,-1
190,7,175.91,61.31,215.17,208.36,1,-1,-1,-1
190,1,302.32,15.39,188.66,183.54,1,-1,-1,-1
191,7,172.93,65.69,214.12,207.05,1,-1,-1,-1
191,1,306.09,14.04,186.56,185.22,1,-1,-1,-1
