Wu1muau2_qA,7.833333333333333,['thyroid'],"['thyroidectomy,', 'thyroid,']"
Q9BDYCaETvg,14.783333333333331,['thyroid'],"['thyroidectomy,', 'euthyroid,', 'thyroid,']"
-Xpa09jJZRw,14.8,['thyroid'],"['euthyroid,', 'thyroid,']"
DeMq_9ZbSlU,11.55,['thyroid'],"['thyroidectomy,', 'thyroid,']"
HK2xe3BcP6w,18.73333333333333,['thyroid'],['thyroidectomy']
fMK_v4MqHvo,10.9,['thyroid'],"['thyroidectomy,']"
9GH4qIIH4bc,6.016666666666667,['thyroid'],"['thyroidectomy,']"
XIbSXhcfD7U,17.85,['thyroid'],"['thyroidectomy,']"
23uZbHfnWnU,9.766666666666667,['thyroid'],"['thyroidectomy,', 'thyroidectomy,']"
i1y1RVagkfs,15.766666666666667,['thyroid'],"['thyroidectomy,']"
2tCajgpPcGo,4.966666666666667,['thyroid'],"['thyroidectomy,', 'parathyroidectomy,']"
93xwBssEC2k,18.666666666666668,['thyroid'],"['thyroidectomy,', 'thyroid', 'thyroid', 'hyperthyroidism,', 'thyroid']"
DdMkAK1P9g4,9.066666666666666,['thyroid'],['thyroidectomy']
EkESrh4f5ao,3.433333333333333,['thyroid'],"['thyroidectomy,']"
fgAyw6qF-vI,15.1,['thyroid'],['thyroidectomy']
HKfCShA8skc,16.6,['thyroid'],['thyroidectomy']
vAPafuuM-yk,3.95,['thyroid'],['thyroidectomy']
Q4Ii6AuSgCE,5.616666666666666,['thyroid'],"['thyroidectomy,', 'thyroid,']"
4zf-1isn7fE,7.933333333333334,['thyroid'],"['thyroidectomy,']"
biS97SAiNCA,18.316666666666663,['thyroid'],"['thyroid', 'thyroid,', 'thyroidectomy,']"
IiBg-fSNSxc,5.3,['thyroid'],"['thyroid', 'thyroid,', 'thyroidectomy,']"
keyUUYudifg,5.566666666666666,['thyroid'],"['thyroidectomy,']"
4lauipsi8tU,29.3,['thyroid'],['thyroidectomy']
6RJrDVlR1sU,7.666666666666667,['thyroid'],"['thyroidectomy,', 'parathyroid', 'thyroid', 'thyroid,', 'thyroidectomy,']"
60KiUMfEmgI,5.883333333333334,['thyroid'],"['thyroidectomy,', 'thyroidectomy,']"
tEJagKxruw8,11.583333333333334,['thyroid'],"['thyroidectomy,']"
Hs7CRzLmR5U,3.1166666666666667,['thyroid'],"['thyroidectomy,', 'thyroid']"
jH5Xgquvw3o,3.8333333333333335,['thyroid'],"['thyroidectomy,']"
vhYvvjcVhjk,14.116666666666667,['thyroid'],"['thyroidectomy,']"
EHsrTy1Qg7U,3.883333333333333,['thyroid'],"['thyroidectomy,', 'thyroid']"
NrM1gAbgiz8,3.883333333333333,['thyroid'],"['thyroid', 'thyroid,', 'thyroidectomy,']"
AYWl2vrXU98,14.633333333333333,['thyroid'],"['thyroidectomy,']"
1YvFWU90eaE,5.933333333333334,['thyroid'],"['thyroiditis,', 'thyroid,', 'thyroidectomy,']"
hzaVDF5uyiI,6.3,['thyroid'],"['thyroid,', 'thyroidectomy,']"
j5uktQxRv6I,11.116666666666667,['thyroid'],"['thyroidectomy,']"
eGs_JNbH1Xs,3.983333333333333,['thyroid'],"['thyroid', 'thyroid,', 'thyroidectomy,']"
2v1S3_p7s3w,24.066666666666663,['thyroid'],"['thyroidectomy,', 'thyroid']"
xvEaYy85-UI,11.566666666666666,['thyroid'],"['thyroid', 'thyroid,', 'thyroidectomy,']"
l33DoYuSdn8,27.28333333333333,['thyroid'],"['thyroid', 'thyroid', 'thyroid,', 'thyroidectomy,', 'thyroidectomy,', 'parathyroid', 'hyperthyroidism,', 'thyroid']"
9iuKOHcar30,3.35,['thyroid'],"['thyroidectomy,']"
M7IL47h7Wok,9.716666666666669,['thyroid'],"['euthyroid,', 'thyroid,', 'thyroidectomy,']"
CqpoAefaWg8,19.25,['thyroid'],"['thyroidectomy,']"
v52l_6O4ZZE,2.35,['thyroid'],"['thyroid', 'thyroidectomy,']"
OKbSabIi0z0,7.45,['thyroid'],"['thyroidectomy,', 'thyroid']"
wn4LmVW5Yck,4.35,['thyroid'],"['thyroidectomy,', 'thyroid,']"
Db62lfrSosc,8.45,['thyroid'],"['thyroidectomy,', 'thyroid']"
7nc3tnqDxoI,4.9,['thyroid'],"['thyroid', 'thyroidectomy,', 'thyroid']"
GxFuPBwdGnY,11.483333333333333,['thyroid'],"['thyroidectomy,']"
lb_AKcY3UcY,2.083333333333333,['thyroid'],"['thyroid', 'thyroidectomy,', 'thyroid']"
5vuShOFhT1k,13.183333333333334,['thyroid'],"['thyroid,', 'thyroidectomy,']"
ffxChw40JMA,2.15,['thyroid'],['thyroidectomy']
Hp7mMt3Sj6k,16.3,['thyroid'],"['thyroidectomy,']"
KaUx0velrGE,29.5,['thyroid'],"['thyroidectomy,']"
QB7qcLde4gg,5.0,['thyroid'],['thyroidectomy']
Qzb8pSbV1iY,17.533333333333335,['thyroid'],"['thyroidectomy,']"
wAyP0JNz6ok,3.8666666666666663,['thyroid'],"['thyroidectomy,']"
7wHXNPUcPoI,25.116666666666667,['thyroid'],"['thyroidectomy,']"
fD3eC1igC9k,13.85,['thyroid'],"['thyroidectomy,', 'thyroid', 'hyperthyroidism,', 'thyroid,', 'thyroidectomy']"
Ere74xzHPRM,6.916666666666667,['thyroid'],"['thyroidectomy,']"
6ecOwliZROU,20.9,['thyroid'],['thyroid']
fg3KVe-tlnk,2.9,['thyroid'],"['thyroidectomy,']"
